Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Shop location
telenova-halter-mini-dress-red,Telenova Halter Mini Dress Red,Size,US 6,Color,Red,,,152751-1358575,,,900
telenova-halter-mini-dress-red,Telenova Halter Mini Dress Red,Size,US 8,Color,Red,,,152751-1358576,,,900
telenova-halter-mini-dress-red,Telenova Halter Mini Dress Red,Size,US 10,Color,Red,,,152751-1358577,,,900
telenova-halter-mini-dress-red,Telenova Halter Mini Dress Red,Size,US 12,Color,Red,,,152751-1358578,,,900
telepatia-halter-mini-dress-pink,Telepatia Halter Mini Dress Pink,Size,US 0,Color,Pink,,,142754-1297236,,,900
telepatia-halter-mini-dress-pink,Telepatia Halter Mini Dress Pink,Size,US 2,Color,Pink,,,142754-1297237,,,900
telepatia-halter-mini-dress-pink,Telepatia Halter Mini Dress Pink,Size,US 4,Color,Pink,,,142754-1297238,,,900
telepatia-halter-mini-dress-pink,Telepatia Halter Mini Dress Pink,Size,US 6,Color,Pink,,,142754-1297239,,,900
telepatia-halter-mini-dress-pink,Telepatia Halter Mini Dress Pink,Size,US 8,Color,Pink,,,142754-1297240,,,900
telepatia-halter-mini-dress-pink,Telepatia Halter Mini Dress Pink,Size,US 10,Color,Pink,,,142754-1297241,,,900
telepatia-halter-mini-dress-pink,Telepatia Halter Mini Dress Pink,Size,US 12,Color,Pink,,,142754-1297242,,,900
tempeste-halter-mini-dress-black,Tempeste Halter Mini Dress Black,Size,US 0,Color,Black,,,142238-1294284,,,900
tempeste-halter-mini-dress-black,Tempeste Halter Mini Dress Black,Size,US 2,Color,Black,,,142238-1294285,,,900
tempeste-halter-mini-dress-black,Tempeste Halter Mini Dress Black,Size,US 4,Color,Black,,,142238-1294286,,,900
tempeste-halter-mini-dress-black,Tempeste Halter Mini Dress Black,Size,US 6,Color,Black,,,142238-1294287,,,900
tempeste-halter-mini-dress-black,Tempeste Halter Mini Dress Black,Size,US 8,Color,Black,,,142238-1294288,,,900
tempeste-halter-mini-dress-black,Tempeste Halter Mini Dress Black,Size,US 10,Color,Black,,,142238-1294289,,,900
tempeste-halter-mini-dress-black,Tempeste Halter Mini Dress Black,Size,US 12,Color,Black,,,142238-1294290,,,900
tereza-long-sleeve-jersey-mini-dress-black,Tereza Long Sleeve Jersey Mini Dress Black,Size,US 0,Color,Black,,,147996-1329563,,,900
tereza-long-sleeve-jersey-mini-dress-black,Tereza Long Sleeve Jersey Mini Dress Black,Size,US 2,Color,Black,,,147996-1329564,,,900
tereza-long-sleeve-jersey-mini-dress-black,Tereza Long Sleeve Jersey Mini Dress Black,Size,US 4,Color,Black,,,147996-1329565,,,900
tereza-long-sleeve-jersey-mini-dress-black,Tereza Long Sleeve Jersey Mini Dress Black,Size,US 6,Color,Black,,,147996-1329566,,,900
tereza-long-sleeve-jersey-mini-dress-black,Tereza Long Sleeve Jersey Mini Dress Black,Size,US 8,Color,Black,,,147996-1329567,,,900
tereza-long-sleeve-jersey-mini-dress-black,Tereza Long Sleeve Jersey Mini Dress Black,Size,US 10,Color,Black,,,147996-1329568,,,900
tereza-long-sleeve-jersey-mini-dress-black,Tereza Long Sleeve Jersey Mini Dress Black,Size,US 12,Color,Black,,,147996-1329569,,,900
terika-plunge-neck-halter-mini-dress-grey-black,Terika Plunge Neck Halter Mini Dress Grey / Black,Size,US 0,Color,Grey / Black,,,149725-1340010,,,900
terika-plunge-neck-halter-mini-dress-grey-black,Terika Plunge Neck Halter Mini Dress Grey / Black,Size,US 2,Color,Grey / Black,,,149725-1340012,,,900
terika-plunge-neck-halter-mini-dress-grey-black,Terika Plunge Neck Halter Mini Dress Grey / Black,Size,US 4,Color,Grey / Black,,,149725-1340014,,,900
terika-plunge-neck-halter-mini-dress-grey-black,Terika Plunge Neck Halter Mini Dress Grey / Black,Size,US 6,Color,Grey / Black,,,149725-1340016,,,900
terika-plunge-neck-halter-mini-dress-grey-black,Terika Plunge Neck Halter Mini Dress Grey / Black,Size,US 8,Color,Grey / Black,,,149725-1340018,,,900
terika-plunge-neck-halter-mini-dress-grey-black,Terika Plunge Neck Halter Mini Dress Grey / Black,Size,US 10,Color,Grey / Black,,,149725-1340020,,,900
terika-plunge-neck-halter-mini-dress-grey-black,Terika Plunge Neck Halter Mini Dress Grey / Black,Size,US 12,Color,Grey / Black,,,149725-1340022,,,900
tesley-long-sleeve-maxi-dress-burgundy,Tesley Long Sleeve Maxi Dress Burgundy,Size,XS/S,Color,Burgundy,,,142241-1294305,,,900
tesley-long-sleeve-maxi-dress-burgundy,Tesley Long Sleeve Maxi Dress Burgundy,Size,S/M,Color,Burgundy,,,142241-1294306,,,900
tesley-long-sleeve-maxi-dress-burgundy,Tesley Long Sleeve Maxi Dress Burgundy,Size,M/L,Color,Burgundy,,,142241-1294307,,,900
tesley-long-sleeve-maxi-dress-burgundy,Tesley Long Sleeve Maxi Dress Burgundy,Size,L/XL,Color,Burgundy,,,142241-1294308,,,900
thalina-sequin-deep-v-lace-trim-mini-dress-chocolate,Thalina Sequin Deep V Lace Trim Mini Dress Chocolate,Size,US 0,Color,Chocolate,,,155262-1376481,,,900
thalina-sequin-deep-v-lace-trim-mini-dress-chocolate,Thalina Sequin Deep V Lace Trim Mini Dress Chocolate,Size,US 2,Color,Chocolate,,,155262-1376482,,,900
thalina-sequin-deep-v-lace-trim-mini-dress-chocolate,Thalina Sequin Deep V Lace Trim Mini Dress Chocolate,Size,US 4,Color,Chocolate,,,155262-1376483,,,900
thalina-sequin-deep-v-lace-trim-mini-dress-chocolate,Thalina Sequin Deep V Lace Trim Mini Dress Chocolate,Size,US 6,Color,Chocolate,,,155262-1376485,,,900
thalina-sequin-deep-v-lace-trim-mini-dress-chocolate,Thalina Sequin Deep V Lace Trim Mini Dress Chocolate,Size,US 8,Color,Chocolate,,,155262-1376487,,,900
thalina-sequin-deep-v-lace-trim-mini-dress-chocolate,Thalina Sequin Deep V Lace Trim Mini Dress Chocolate,Size,US 10,Color,Chocolate,,,155262-1376489,,,900
thalina-sequin-deep-v-lace-trim-mini-dress-chocolate,Thalina Sequin Deep V Lace Trim Mini Dress Chocolate,Size,US 12,Color,Chocolate,,,155262-1376491,,,900
the-classic-mini-dress-black-sustainably-made,Classic Mini Dress Black,Size,US 0,Color,Black,,,18121-543255,,,900
the-classic-mini-dress-black-sustainably-made,Classic Mini Dress Black,Size,US 2,Color,Black,,,18121-543256,,,900
the-classic-mini-dress-black-sustainably-made,Classic Mini Dress Black,Size,US 4,Color,Black,,,18121-543257,,,900
the-classic-mini-dress-black-sustainably-made,Classic Mini Dress Black,Size,US 6,Color,Black,,,18121-543258,,,900
the-classic-mini-dress-black-sustainably-made,Classic Mini Dress Black,Size,US 8,Color,Black,,,18121-543259,,,900
the-classic-mini-dress-black-sustainably-made,Classic Mini Dress Black,Size,US 10,Color,Black,,,18121-543260,,,900
the-classic-mini-dress-black-sustainably-made,Classic Mini Dress Black,Size,US 12,Color,Black,,,18121-543261,,,900
the-classic-mini-dress-white-sustainably-made,Classic Mini Dress White,Size,US 0,Color,White,,,18122-543262,,,900
the-classic-mini-dress-white-sustainably-made,Classic Mini Dress White,Size,US 2,Color,White,,,18122-543263,,,900
the-classic-mini-dress-white-sustainably-made,Classic Mini Dress White,Size,US 4,Color,White,,,18122-543264,,,900
the-classic-mini-dress-white-sustainably-made,Classic Mini Dress White,Size,US 6,Color,White,,,18122-543265,,,900
the-classic-mini-dress-white-sustainably-made,Classic Mini Dress White,Size,US 8,Color,White,,,18122-543266,,,900
the-classic-mini-dress-white-sustainably-made,Classic Mini Dress White,Size,US 10,Color,White,,,18122-543267,,,900
the-classic-mini-dress-white-sustainably-made,Classic Mini Dress White,Size,US 12,Color,White,,,18122-543268,,,900
the-good-life-mini-dress-brown-white-stripe,The Good Life Mini Dress Brown / White Stripe,Size,US 0,Color,Brown / White Stripe,,,142455-1295341,,,900
the-good-life-mini-dress-brown-white-stripe,The Good Life Mini Dress Brown / White Stripe,Size,US 2,Color,Brown / White Stripe,,,142455-1295342,,,900
the-good-life-mini-dress-brown-white-stripe,The Good Life Mini Dress Brown / White Stripe,Size,US 4,Color,Brown / White Stripe,,,142455-1295343,,,900
the-good-life-mini-dress-brown-white-stripe,The Good Life Mini Dress Brown / White Stripe,Size,US 6,Color,Brown / White Stripe,,,142455-1295344,,,900
the-good-life-mini-dress-brown-white-stripe,The Good Life Mini Dress Brown / White Stripe,Size,US 8,Color,Brown / White Stripe,,,142455-1295345,,,900
the-good-life-mini-dress-brown-white-stripe,The Good Life Mini Dress Brown / White Stripe,Size,US 10,Color,Brown / White Stripe,,,142455-1295346,,,900
the-good-life-mini-dress-brown-white-stripe,The Good Life Mini Dress Brown / White Stripe,Size,US 12,Color,Brown / White Stripe,,,142455-1295347,,,900
the-harlow-mini-dress,The Harlow Mini Dress,Color,Brown,Size,X-Small,,,,,,900
the-harlow-mini-dress,The Harlow Mini Dress,Color,Brown,Size,Small,,,,,,900
the-harlow-mini-dress,The Harlow Mini Dress,Color,Brown,Size,Medium,,,,,,900
the-harlow-mini-dress,The Harlow Mini Dress,Color,Brown,Size,Large,,,,,,900
the-harlow-mini-dress,The Harlow Mini Dress,Color,Brown,Size,X-Large,,,,,,900
the-villa-mini-dress,The Villa Mini Dress,Size,US 0,Color,Burgundy,,,11762-509734,,,900
the-villa-mini-dress,The Villa Mini Dress,Size,US 2,Color,Burgundy,,,11762-509735,,,900
the-villa-mini-dress,The Villa Mini Dress,Size,US 4,Color,Burgundy,,,11762-509736,,,900
the-villa-mini-dress,The Villa Mini Dress,Size,US 6,Color,Burgundy,,,11762-509737,,,900
the-villa-mini-dress,The Villa Mini Dress,Size,US 8,Color,Burgundy,,,11762-509738,,,900
the-villa-mini-dress,The Villa Mini Dress,Size,US 10,Color,Burgundy,,,11762-509739,,,900
the-villa-mini-dress,The Villa Mini Dress,Size,US 12,Color,Burgundy,,,11762-509740,,,900
the-villa-mini-dress-black,The Villa Mini Dress Black,Size,US 0,Color,Black,,,16219-533507,,,900
the-villa-mini-dress-black,The Villa Mini Dress Black,Size,US 2,Color,Black,,,16219-533508,,,900
the-villa-mini-dress-black,The Villa Mini Dress Black,Size,US 4,Color,Black,,,16219-533509,,,900
the-villa-mini-dress-black,The Villa Mini Dress Black,Size,US 6,Color,Black,,,16219-533510,,,900
the-villa-mini-dress-black,The Villa Mini Dress Black,Size,US 8,Color,Black,,,16219-533511,,,900
the-villa-mini-dress-black,The Villa Mini Dress Black,Size,US 10,Color,Black,,,16219-533512,,,900
the-villa-mini-dress-black,The Villa Mini Dress Black,Size,US 12,Color,Black,,,16219-533513,,,900
the-villa-mini-dress-brown,The Villa Mini Dress Brown,Size,US 0,Color,Brown,,,114947-1132940,,,900
the-villa-mini-dress-brown,The Villa Mini Dress Brown,Size,US 2,Color,Brown,,,114947-1132941,,,900
the-villa-mini-dress-brown,The Villa Mini Dress Brown,Size,US 4,Color,Brown,,,114947-1132942,,,900
the-villa-mini-dress-brown,The Villa Mini Dress Brown,Size,US 6,Color,Brown,,,114947-1132943,,,900
the-villa-mini-dress-brown,The Villa Mini Dress Brown,Size,US 8,Color,Brown,,,114947-1132944,,,900
the-villa-mini-dress-brown,The Villa Mini Dress Brown,Size,US 10,Color,Brown,,,114947-1132945,,,900
the-villa-mini-dress-brown,The Villa Mini Dress Brown,Size,US 12,Color,Brown,,,114947-1132946,,,900
the-villa-mini-dress-floral,The Villa Mini Dress Floral,Size,US 0,Color,Floral,,,126558-1200103,,,900
the-villa-mini-dress-floral,The Villa Mini Dress Floral,Size,US 2,Color,Floral,,,126558-1200104,,,900
the-villa-mini-dress-floral,The Villa Mini Dress Floral,Size,US 4,Color,Floral,,,126558-1200105,,,900
the-villa-mini-dress-floral,The Villa Mini Dress Floral,Size,US 6,Color,Floral,,,126558-1200106,,,900
the-villa-mini-dress-floral,The Villa Mini Dress Floral,Size,US 8,Color,Floral,,,126558-1200107,,,900
the-villa-mini-dress-floral,The Villa Mini Dress Floral,Size,US 10,Color,Floral,,,126558-1200108,,,900
the-villa-mini-dress-floral,The Villa Mini Dress Floral,Size,US 12,Color,Floral,,,126558-1200109,,,900
the-villa-mini-dress-green,The Villa Mini Dress Green,Size,US 0,Color,Green,,,114949-1132954,,,900
the-villa-mini-dress-green,The Villa Mini Dress Green,Size,US 2,Color,Green,,,114949-1132955,,,900
the-villa-mini-dress-green,The Villa Mini Dress Green,Size,US 4,Color,Green,,,114949-1132956,,,900
the-villa-mini-dress-green,The Villa Mini Dress Green,Size,US 6,Color,Green,,,114949-1132957,,,900
the-villa-mini-dress-green,The Villa Mini Dress Green,Size,US 8,Color,Green,,,114949-1132958,,,900
the-villa-mini-dress-green,The Villa Mini Dress Green,Size,US 10,Color,Green,,,114949-1132959,,,900
the-villa-mini-dress-green,The Villa Mini Dress Green,Size,US 12,Color,Green,,,114949-1132960,,,900
the-villa-mini-dress-navy,The Villa Mini Dress Navy,Size,US 0,Color,Navy,,,125117-1191162,,,900
the-villa-mini-dress-navy,The Villa Mini Dress Navy,Size,US 2,Color,Navy,,,125117-1191163,,,900
the-villa-mini-dress-navy,The Villa Mini Dress Navy,Size,US 4,Color,Navy,,,125117-1191164,,,900
the-villa-mini-dress-navy,The Villa Mini Dress Navy,Size,US 6,Color,Navy,,,125117-1191165,,,900
the-villa-mini-dress-navy,The Villa Mini Dress Navy,Size,US 8,Color,Navy,,,125117-1191166,,,900
the-villa-mini-dress-navy,The Villa Mini Dress Navy,Size,US 10,Color,Navy,,,125117-1191167,,,900
the-villa-mini-dress-navy,The Villa Mini Dress Navy,Size,US 12,Color,Navy,,,125117-1191168,,,900
the-villa-mini-dress-white,The Villa Long Sleeve Mini Dress White,Size,US 0,Color,White,,,13811-520860,,,900
the-villa-mini-dress-white,The Villa Long Sleeve Mini Dress White,Size,US 2,Color,White,,,13811-520861,,,900
the-villa-mini-dress-white,The Villa Long Sleeve Mini Dress White,Size,US 4,Color,White,,,13811-520862,,,900
the-villa-mini-dress-white,The Villa Long Sleeve Mini Dress White,Size,US 6,Color,White,,,13811-520863,,,900
the-villa-mini-dress-white,The Villa Long Sleeve Mini Dress White,Size,US 8,Color,White,,,13811-520864,,,900
the-villa-mini-dress-white,The Villa Long Sleeve Mini Dress White,Size,US 10,Color,White,,,13811-520865,,,900
the-villa-mini-dress-white,The Villa Long Sleeve Mini Dress White,Size,US 12,Color,White,,,13811-520866,,,900
theo-maxi-dress,Theo Maxi Dress,Size,XS,,,,,,,,900
theo-maxi-dress,Theo Maxi Dress,Size,S,,,,,,,,900
theo-maxi-dress,Theo Maxi Dress,Size,M,,,,,,,,900
theo-maxi-dress,Theo Maxi Dress,Size,L,,,,,,,,900
theo-maxi-dress,Theo Maxi Dress,Size,XL,,,,,,,,900
these-are-the-days-shirred-mini-dress-blue-multi,These Are The Days Shirred Mini Dress Blue Multi,Size,US 0,Color,Blue Multi,,,145751-1315459,,,900
these-are-the-days-shirred-mini-dress-blue-multi,These Are The Days Shirred Mini Dress Blue Multi,Size,US 2,Color,Blue Multi,,,145751-1315460,,,900
these-are-the-days-shirred-mini-dress-blue-multi,These Are The Days Shirred Mini Dress Blue Multi,Size,US 4,Color,Blue Multi,,,145751-1315461,,,900
these-are-the-days-shirred-mini-dress-blue-multi,These Are The Days Shirred Mini Dress Blue Multi,Size,US 6,Color,Blue Multi,,,145751-1315462,,,900
these-are-the-days-shirred-mini-dress-blue-multi,These Are The Days Shirred Mini Dress Blue Multi,Size,US 8,Color,Blue Multi,,,145751-1315463,,,900
these-are-the-days-shirred-mini-dress-blue-multi,These Are The Days Shirred Mini Dress Blue Multi,Size,US 10,Color,Blue Multi,,,145751-1315464,,,900
these-are-the-days-shirred-mini-dress-blue-multi,These Are The Days Shirred Mini Dress Blue Multi,Size,US 12,Color,Blue Multi,,,145751-1315465,,,900
these-words-halter-mini-dress-white,These Words Halter Mini Dress White,Size,US 0,Color,White,,,153653-1364116,,,900
these-words-halter-mini-dress-white,These Words Halter Mini Dress White,Size,US 2,Color,White,,,153653-1364117,,,900
these-words-halter-mini-dress-white,These Words Halter Mini Dress White,Size,US 4,Color,White,,,153653-1364118,,,900
these-words-halter-mini-dress-white,These Words Halter Mini Dress White,Size,US 6,Color,White,,,153653-1364119,,,900
these-words-halter-mini-dress-white,These Words Halter Mini Dress White,Size,US 8,Color,White,,,153653-1364120,,,900
these-words-halter-mini-dress-white,These Words Halter Mini Dress White,Size,US 10,Color,White,,,153653-1364121,,,900
these-words-halter-mini-dress-white,These Words Halter Mini Dress White,Size,US 12,Color,White,,,153653-1364122,,,900
think-about-me-plunge-neck-racerback-maxi-dress-black,Think About Me Plunge Neck Racerback Maxi Dress Black,Size,US 0,Color,Black,,,155449-1378323,,,900
think-about-me-plunge-neck-racerback-maxi-dress-black,Think About Me Plunge Neck Racerback Maxi Dress Black,Size,US 2,Color,Black,,,155449-1378324,,,900
think-about-me-plunge-neck-racerback-maxi-dress-black,Think About Me Plunge Neck Racerback Maxi Dress Black,Size,US 4,Color,Black,,,155449-1378325,,,900
think-about-me-plunge-neck-racerback-maxi-dress-black,Think About Me Plunge Neck Racerback Maxi Dress Black,Size,US 6,Color,Black,,,155449-1378326,,,900
think-about-me-plunge-neck-racerback-maxi-dress-black,Think About Me Plunge Neck Racerback Maxi Dress Black,Size,US 8,Color,Black,,,155449-1378327,,,900
think-about-me-plunge-neck-racerback-maxi-dress-black,Think About Me Plunge Neck Racerback Maxi Dress Black,Size,US 10,Color,Black,,,155449-1378328,,,900
think-about-me-plunge-neck-racerback-maxi-dress-black,Think About Me Plunge Neck Racerback Maxi Dress Black,Size,US 12,Color,Black,,,155449-1378329,,,900
thinking-bout-you-lace-trim-sleeveless-mini-dress-butter,Thinking Bout You Lace Trim Sleeveless Mini Dress Butter,Size,US 0,Color,Butter,,,155788-1380644,,,900
thinking-bout-you-lace-trim-sleeveless-mini-dress-butter,Thinking Bout You Lace Trim Sleeveless Mini Dress Butter,Size,US 2,Color,Butter,,,155788-1380645,,,900
thinking-bout-you-lace-trim-sleeveless-mini-dress-butter,Thinking Bout You Lace Trim Sleeveless Mini Dress Butter,Size,US 4,Color,Butter,,,155788-1380646,,,900
thinking-bout-you-lace-trim-sleeveless-mini-dress-butter,Thinking Bout You Lace Trim Sleeveless Mini Dress Butter,Size,US 6,Color,Butter,,,155788-1380647,,,900
thinking-bout-you-lace-trim-sleeveless-mini-dress-butter,Thinking Bout You Lace Trim Sleeveless Mini Dress Butter,Size,US 8,Color,Butter,,,155788-1380648,,,900
thinking-bout-you-lace-trim-sleeveless-mini-dress-butter,Thinking Bout You Lace Trim Sleeveless Mini Dress Butter,Size,US 10,Color,Butter,,,155788-1380649,,,900
thinking-bout-you-lace-trim-sleeveless-mini-dress-butter,Thinking Bout You Lace Trim Sleeveless Mini Dress Butter,Size,US 12,Color,Butter,,,155788-1380650,,,900
thinking-bout-you-lace-trim-sleeveless-mini-dress-white,Thinking Bout You Lace Trim Sleeveless Mini Dress White,Size,US 0,Color,White,,,152762-1358649,,,900
thinking-bout-you-lace-trim-sleeveless-mini-dress-white,Thinking Bout You Lace Trim Sleeveless Mini Dress White,Size,US 2,Color,White,,,152762-1358650,,,900
thinking-bout-you-lace-trim-sleeveless-mini-dress-white,Thinking Bout You Lace Trim Sleeveless Mini Dress White,Size,US 4,Color,White,,,152762-1358651,,,900
thinking-bout-you-lace-trim-sleeveless-mini-dress-white,Thinking Bout You Lace Trim Sleeveless Mini Dress White,Size,US 6,Color,White,,,152762-1358652,,,900
thinking-bout-you-lace-trim-sleeveless-mini-dress-white,Thinking Bout You Lace Trim Sleeveless Mini Dress White,Size,US 8,Color,White,,,152762-1358653,,,900
thinking-bout-you-lace-trim-sleeveless-mini-dress-white,Thinking Bout You Lace Trim Sleeveless Mini Dress White,Size,US 10,Color,White,,,152762-1358654,,,900
thinking-bout-you-lace-trim-sleeveless-mini-dress-white,Thinking Bout You Lace Trim Sleeveless Mini Dress White,Size,US 12,Color,White,,,152762-1358655,,,900
thorelle-sweater-mini-dress-black,Thorelle Sweater Mini Dress Black,Size,XS/S,Color,Black,,,132897-1237033,,,900
thorelle-sweater-mini-dress-black,Thorelle Sweater Mini Dress Black,Size,S/M,Color,Black,,,132897-1237034,,,900
thorelle-sweater-mini-dress-black,Thorelle Sweater Mini Dress Black,Size,M/L,Color,Black,,,132897-1237035,,,900
thorelle-sweater-mini-dress-black,Thorelle Sweater Mini Dress Black,Size,L/XL,Color,Black,,,132897-1237036,,,900
thorelle-sweater-mini-dress-burgundy,Thorelle Long Sleeve Knit Mini Dress Burgundy,Size,XS/S,Color,Burgundy,,,141925-1292533,,,900
thorelle-sweater-mini-dress-burgundy,Thorelle Long Sleeve Knit Mini Dress Burgundy,Size,S/M,Color,Burgundy,,,141925-1292534,,,900
thorelle-sweater-mini-dress-burgundy,Thorelle Long Sleeve Knit Mini Dress Burgundy,Size,M/L,Color,Burgundy,,,141925-1292535,,,900
thorelle-sweater-mini-dress-burgundy,Thorelle Long Sleeve Knit Mini Dress Burgundy,Size,L/XL,Color,Burgundy,,,141925-1292536,,,900
