Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Gift Card,SEO Title,SEO Description,Status
briseida-mesh-long-sleeve-mini-dress-chocolate,,,,,,,,Size,US 8,Color,Chocolate,,,148649-1333568,0,shopify,999,deny,manual,77.95,,TRUE,TRUE,,,,
briseida-mesh-long-sleeve-mini-dress-chocolate,,,,,,,,Size,US 10,Color,Chocolate,,,148649-1333569,0,shopify,999,deny,manual,77.95,,TRUE,TRUE,,,,
briseida-mesh-long-sleeve-mini-dress-chocolate,,,,,,,,Size,US 12,Color,Chocolate,,,148649-1333570,0,shopify,999,deny,manual,77.95,,TRUE,TRUE,,,,
brissa-halter-wrap-mini-dress-brown-multi,Brissa Halter Wrap Mini Dress Brown Multi,"<p>A mini dress with a halter neckline, the Brissa is built in brown multi around an easy shape that flatters without pulling focus.</p><p>The wrap silhouette is detailed with a low back. The fabric holds its shape with no stretch and it&#x27;s fully lined.</p><p><strong>Details</strong></p><ul><li>Mini dress in a multi-print with a halter wrap detail</li><li>Crossover v-neck, tie at front, elasticated halter straps, low back</li><li>No stretch, Fully lined</li><li>Main &amp; Lining: 100% polyester</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Brown Dresses, Dresses, Halter Dresses, New Dresses",TRUE,Size,US 0,Color,Brown Multi,,,148456-1332367,0,shopify,999,deny,manual,72.00,,TRUE,TRUE,FALSE,Brissa Halter Wrap Mini Dress Brown Multi,Brissa — Brown multi halter mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
brissa-halter-wrap-mini-dress-brown-multi,,,,,,,,Size,US 2,Color,Brown Multi,,,148456-1332368,0,shopify,999,deny,manual,72.00,,TRUE,TRUE,,,,
brissa-halter-wrap-mini-dress-brown-multi,,,,,,,,Size,US 4,Color,Brown Multi,,,148456-1332369,0,shopify,999,deny,manual,72.00,,TRUE,TRUE,,,,
brissa-halter-wrap-mini-dress-brown-multi,,,,,,,,Size,US 6,Color,Brown Multi,,,148456-1332370,0,shopify,999,deny,manual,72.00,,TRUE,TRUE,,,,
brissa-halter-wrap-mini-dress-brown-multi,,,,,,,,Size,US 8,Color,Brown Multi,,,148456-1332371,0,shopify,999,deny,manual,72.00,,TRUE,TRUE,,,,
brissa-halter-wrap-mini-dress-brown-multi,,,,,,,,Size,US 10,Color,Brown Multi,,,148456-1332372,0,shopify,999,deny,manual,72.00,,TRUE,TRUE,,,,
brissa-halter-wrap-mini-dress-brown-multi,,,,,,,,Size,US 12,Color,Brown Multi,,,148456-1332373,0,shopify,999,deny,manual,72.00,,TRUE,TRUE,,,,
brissa-halter-wrap-mini-dress-brown-orange-multi,Brissa Halter Wrap Mini Dress Brown Orange Multi,"<p>Meet the Brissa: a checked mini dress with a halter neckline, finished in orange multi with the kind of detail that reads considered rather than fussy.</p><p>Expect a wrap shape, with a leg split and a low back. The fabric has a generous stretch and it&#x27;s fully lined.</p><p><strong>Details</strong></p><ul><li>Mini dress with wrap detail &amp; a check print</li><li>V-neckline, tie at side with split detail, pleated hem, elasticated halter straps, low back</li><li>Good stretch, Fully lined</li><li>Main &amp; Lining: 100% polyester</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Brown Dresses, Dresses, Halter Dresses, New Dresses, Pink Dresses",TRUE,Size,US 0,Color,Orange Multi,,,149318-1337687,0,shopify,999,deny,manual,73.95,,TRUE,TRUE,FALSE,Brissa Halter Wrap Mini Dress Brown Orange Multi,Brissa — Orange multi halter mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
brissa-halter-wrap-mini-dress-brown-orange-multi,,,,,,,,Size,US 2,Color,Orange Multi,,,149318-1337688,0,shopify,999,deny,manual,73.95,,TRUE,TRUE,,,,
brissa-halter-wrap-mini-dress-brown-orange-multi,,,,,,,,Size,US 4,Color,Orange Multi,,,149318-1337689,0,shopify,999,deny,manual,73.95,,TRUE,TRUE,,,,
brissa-halter-wrap-mini-dress-brown-orange-multi,,,,,,,,Size,US 6,Color,Orange Multi,,,149318-1337690,0,shopify,999,deny,manual,73.95,,TRUE,TRUE,,,,
brissa-halter-wrap-mini-dress-brown-orange-multi,,,,,,,,Size,US 8,Color,Orange Multi,,,149318-1337691,0,shopify,999,deny,manual,73.95,,TRUE,TRUE,,,,
brissa-halter-wrap-mini-dress-brown-orange-multi,,,,,,,,Size,US 10,Color,Orange Multi,,,149318-1337692,0,shopify,999,deny,manual,73.95,,TRUE,TRUE,,,,
brissa-halter-wrap-mini-dress-brown-orange-multi,,,,,,,,Size,US 12,Color,Orange Multi,,,149318-1337693,0,shopify,999,deny,manual,73.95,,TRUE,TRUE,,,,
britte-polo-shirt-mini-dress-navy-stripe,Britte Polo Shirt Mini Dress Navy Stripe,"<p>The Britte Polo Shirt is our take on the striped mini dress — quietly striking in navy stripe, and comfortable enough to wear all evening.</p><p>Details include button detail. The fabric holds its shape with no stretch and it&#x27;s left unlined.</p><p>Made with cooler months in mind.</p><p><strong>Details</strong></p><ul><li>Polo shirt mini dress in stripe print</li><li>Collared, button detail, petal sleeves</li><li>No stretch, Unlined</li><li>65% cotton 35% polyester</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Blue Dresses, Dresses, Fall Dresses, Mini Dresses, New Dresses",TRUE,Size,US 0,Color,Navy Stripe,,,151958-1353743,0,shopify,999,deny,manual,77.00,,TRUE,TRUE,FALSE,Britte Polo Shirt Mini Dress Navy Stripe,Britte Polo Shirt — Navy stripe mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
britte-polo-shirt-mini-dress-navy-stripe,,,,,,,,Size,US 2,Color,Navy Stripe,,,151958-1353744,0,shopify,999,deny,manual,77.00,,TRUE,TRUE,,,,
britte-polo-shirt-mini-dress-navy-stripe,,,,,,,,Size,US 4,Color,Navy Stripe,,,151958-1353745,0,shopify,999,deny,manual,77.00,,TRUE,TRUE,,,,
britte-polo-shirt-mini-dress-navy-stripe,,,,,,,,Size,US 6,Color,Navy Stripe,,,151958-1353746,0,shopify,999,deny,manual,77.00,,TRUE,TRUE,,,,
britte-polo-shirt-mini-dress-navy-stripe,,,,,,,,Size,US 8,Color,Navy Stripe,,,151958-1353747,0,shopify,999,deny,manual,77.00,,TRUE,TRUE,,,,
britte-polo-shirt-mini-dress-navy-stripe,,,,,,,,Size,US 10,Color,Navy Stripe,,,151958-1353748,0,shopify,999,deny,manual,77.00,,TRUE,TRUE,,,,
britte-polo-shirt-mini-dress-navy-stripe,,,,,,,,Size,US 12,Color,Navy Stripe,,,151958-1353749,0,shopify,999,deny,manual,77.00,,TRUE,TRUE,,,,
bronxie-layered-mini-dress-black-white-stripe,Bronxie Layered Mini Dress Black / White Stripe,"<p>The Bronxie Layered is a striped mini dress, cut in black and white stripe to sit close through the bodice and move easily from there.</p><p>The fabric has a generous stretch and it&#x27;s left unlined.</p><p><strong>Details</strong></p><ul><li>Layered mini dress in stripe print</li><li>Ribbed, square neckline, adjustable straps</li><li>Good stretch, Unlined</li><li>50% rayon 40% acrylic 10% polyester</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Black Dresses, Dresses, Mini Dresses, New Dresses, Sale Dresses, White Dresses",TRUE,Size,US 0,Color,Black / White Stripe,,,153675-1364270,0,shopify,999,deny,manual,76.95,,TRUE,TRUE,FALSE,Bronxie Layered Mini Dress Black / White Stripe,Bronxie Layered — Black and white stripe mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
bronxie-layered-mini-dress-black-white-stripe,,,,,,,,Size,US 2,Color,Black / White Stripe,,,153675-1364271,0,shopify,999,deny,manual,76.95,,TRUE,TRUE,,,,
bronxie-layered-mini-dress-black-white-stripe,,,,,,,,Size,US 4,Color,Black / White Stripe,,,153675-1364272,0,shopify,999,deny,manual,76.95,,TRUE,TRUE,,,,
bronxie-layered-mini-dress-black-white-stripe,,,,,,,,Size,US 6,Color,Black / White Stripe,,,153675-1364273,0,shopify,999,deny,manual,76.95,,TRUE,TRUE,,,,
bronxie-layered-mini-dress-black-white-stripe,,,,,,,,Size,US 8,Color,Black / White Stripe,,,153675-1364274,0,shopify,999,deny,manual,76.95,,TRUE,TRUE,,,,
bronxie-layered-mini-dress-black-white-stripe,,,,,,,,Size,US 10,Color,Black / White Stripe,,,153675-1364275,0,shopify,999,deny,manual,76.95,,TRUE,TRUE,,,,
bronxie-layered-mini-dress-black-white-stripe,,,,,,,,Size,US 12,Color,Black / White Stripe,,,153675-1364276,0,shopify,999,deny,manual,76.95,,TRUE,TRUE,,,,
brownhall-long-sleeve-mini-dress-green,Brownhall Long Sleeve Mini Dress Green,"<p>The Brownhall is our take on the knit mini dress with a scoop neckline — quietly striking in green, and comfortable enough to wear all evening.</p><p>A flared shape keeps it clean. The fabric has a generous stretch and it&#x27;s left unlined.</p><p><strong>Details</strong></p><ul><li>Long sleeve knit open-back mini dress</li><li>Scoop neck, flared sleeves, tie at back</li><li>Good stretch, Unlined</li><li>65% acrylic 45% nylon</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Dresses, Green Dresses, Long Sleeve Dresses, New Dresses",TRUE,Size,US 0,Color,Green,,,128230-1210184,0,shopify,999,deny,manual,71.99,,TRUE,TRUE,FALSE,Brownhall Long Sleeve Mini Dress Green,Brownhall — Green knit mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
brownhall-long-sleeve-mini-dress-green,,,,,,,,Size,US 2,Color,Green,,,128230-1210185,0,shopify,999,deny,manual,71.99,,TRUE,TRUE,,,,
brownhall-long-sleeve-mini-dress-green,,,,,,,,Size,US 4,Color,Green,,,128230-1210186,0,shopify,999,deny,manual,71.99,,TRUE,TRUE,,,,
brownhall-long-sleeve-mini-dress-green,,,,,,,,Size,US 6,Color,Green,,,128230-1210187,0,shopify,999,deny,manual,71.99,,TRUE,TRUE,,,,
brownhall-long-sleeve-mini-dress-green,,,,,,,,Size,US 8,Color,Green,,,128230-1210188,0,shopify,999,deny,manual,71.99,,TRUE,TRUE,,,,
brownhall-long-sleeve-mini-dress-green,,,,,,,,Size,US 10,Color,Green,,,128230-1210189,0,shopify,999,deny,manual,71.99,,TRUE,TRUE,,,,
brownhall-long-sleeve-mini-dress-green,,,,,,,,Size,US 12,Color,Green,,,128230-1210190,0,shopify,999,deny,manual,71.99,,TRUE,TRUE,,,,
brownhall-long-sleeve-mini-dress-white,Brownhall Long Sleeve Mini Dress White,"<p>A knit mini dress with a scoop neckline, the Brownhall is built in white around an easy shape that flatters without pulling focus.</p><p>A flared shape keeps it clean. The fabric has a generous stretch and it&#x27;s left unlined.</p><p><strong>Details</strong></p><ul><li>Long sleeve knit open-back mini dress</li><li>Scoop neck, flared sleeves, tie at back</li><li>Good stretch, Unlined</li><li>65% acrylic 45% nylon</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Dresses, Long Sleeve Dresses, New Dresses, White Dresses",TRUE,Size,US 0,Color,White,,,129608-1218213,0,shopify,999,deny,manual,72.95,,TRUE,TRUE,FALSE,Brownhall Long Sleeve Mini Dress White,Brownhall — White knit mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
brownhall-long-sleeve-mini-dress-white,,,,,,,,Size,US 2,Color,White,,,129608-1218214,0,shopify,999,deny,manual,72.95,,TRUE,TRUE,,,,
brownhall-long-sleeve-mini-dress-white,,,,,,,,Size,US 4,Color,White,,,129608-1218215,0,shopify,999,deny,manual,72.95,,TRUE,TRUE,,,,
brownhall-long-sleeve-mini-dress-white,,,,,,,,Size,US 6,Color,White,,,129608-1218216,0,shopify,999,deny,manual,72.95,,TRUE,TRUE,,,,
brownhall-long-sleeve-mini-dress-white,,,,,,,,Size,US 8,Color,White,,,129608-1218217,0,shopify,999,deny,manual,72.95,,TRUE,TRUE,,,,
brownhall-long-sleeve-mini-dress-white,,,,,,,,Size,US 10,Color,White,,,129608-1218218,0,shopify,999,deny,manual,72.95,,TRUE,TRUE,,,,
brownhall-long-sleeve-mini-dress-white,,,,,,,,Size,US 12,Color,White,,,129608-1218219,0,shopify,999,deny,manual,72.95,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-black-white-petite,Bryanna Long Sleeve Mini Dress Black / White Petite,"<p>Meet the Bryanna: a striped knit mini dress, finished in black and white with the kind of detail that reads considered rather than fussy.</p><p>The fabric has a generous stretch and it&#x27;s left unlined.</p><p>Cut to our Petite fit, shortened through the body and skirt.</p><p><strong>Details</strong></p><ul><li>Long sleeve knit Mini dress</li><li>Stripe print, boat neckline, flare cuffs, drop shoulders</li><li>Good stretch, Unlined</li><li>53% polyester 45% rayon 2% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Black Dresses, Dresses, Long Sleeve Dresses, New Dresses, White Dresses",TRUE,Size,US 0,Color,Black / White,,,144840-1309687,0,shopify,999,deny,manual,74.95,,TRUE,TRUE,FALSE,Bryanna Long Sleeve Mini Dress Black / White Petite,Bryanna — Black and white knit mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
bryanna-long-sleeve-mini-dress-black-white-petite,,,,,,,,Size,US 2,Color,Black / White,,,144840-1309688,0,shopify,999,deny,manual,74.95,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-black-white-petite,,,,,,,,Size,US 4,Color,Black / White,,,144840-1309689,0,shopify,999,deny,manual,74.95,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-black-white-petite,,,,,,,,Size,US 6,Color,Black / White,,,144840-1309690,0,shopify,999,deny,manual,74.95,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-black-white-petite,,,,,,,,Size,US 8,Color,Black / White,,,144840-1309691,0,shopify,999,deny,manual,74.95,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-black-white-petite,,,,,,,,Size,US 10,Color,Black / White,,,144840-1309692,0,shopify,999,deny,manual,74.95,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-black-white-petite,,,,,,,,Size,US 12,Color,Black / White,,,144840-1309693,0,shopify,999,deny,manual,74.95,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-blue-brown,Bryanna Long Sleeve Mini Dress Blue / Brown,"<p>The Bryanna is our take on the mini dress — quietly striking in blue and brown, and comfortable enough to wear all evening.</p><p>The cut is flared and deliberately simple. The fabric has a generous stretch and it&#x27;s left unlined.</p><p>We&#x27;d wear it for cooler months.</p><p><strong>Details</strong></p><ul><li>Mini dress in striped print with long sleeves</li><li>Crew neck, flared hem &amp; sleeves</li><li>Good stretch, Unlined</li><li>95% cotton 5% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Blue Dresses, Brown Dresses, Dresses, Fall Dresses, Long Sleeve Dresses, Mini Dresses, New Dresses, Sale Dresses",TRUE,Size,US 0,Color,Blue / Brown,,,149330-1337768,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,FALSE,Bryanna Long Sleeve Mini Dress Blue / Brown,Bryanna — Blue and brown mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
bryanna-long-sleeve-mini-dress-blue-brown,,,,,,,,Size,US 2,Color,Blue / Brown,,,149330-1337769,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-blue-brown,,,,,,,,Size,US 4,Color,Blue / Brown,,,149330-1337770,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-blue-brown,,,,,,,,Size,US 6,Color,Blue / Brown,,,149330-1337771,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-blue-brown,,,,,,,,Size,US 8,Color,Blue / Brown,,,149330-1337772,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-blue-brown,,,,,,,,Size,US 10,Color,Blue / Brown,,,149330-1337773,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-blue-brown,,,,,,,,Size,US 12,Color,Blue / Brown,,,149330-1337774,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-cherry-stripe,Bryanna Long Sleeve Mini Dress Cherry Stripe,"<p>The Bryanna is our take on the striped mini dress — quietly striking in cherry stripe, and comfortable enough to wear all evening.</p><p>A flared shape keeps it clean. The fabric has a generous stretch and it&#x27;s left unlined.</p><p>It earns its place at birthdays and nights out.</p><p><strong>Details</strong></p><ul><li>Mini dress in stripe print with long sleeves</li><li>Ribbed, crew neck, flared hem &amp; sleeves</li><li>Good stretch, Unlined</li><li>53% polyester 45% rayon 2% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Birthday Dresses, Dresses, Going Out Dresses, Long Sleeve Dresses, New Dresses, Red Dresses",TRUE,Size,US 0,Color,Cherry Stripe,,,150405-1344095,0,shopify,999,deny,manual,76.00,,TRUE,TRUE,FALSE,Bryanna Long Sleeve Mini Dress Cherry Stripe,Bryanna — Cherry stripe mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
bryanna-long-sleeve-mini-dress-cherry-stripe,,,,,,,,Size,US 2,Color,Cherry Stripe,,,150405-1344096,0,shopify,999,deny,manual,76.00,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-cherry-stripe,,,,,,,,Size,US 4,Color,Cherry Stripe,,,150405-1344097,0,shopify,999,deny,manual,76.00,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-cherry-stripe,,,,,,,,Size,US 6,Color,Cherry Stripe,,,150405-1344098,0,shopify,999,deny,manual,76.00,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-cherry-stripe,,,,,,,,Size,US 8,Color,Cherry Stripe,,,150405-1344099,0,shopify,999,deny,manual,76.00,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-cherry-stripe,,,,,,,,Size,US 10,Color,Cherry Stripe,,,150405-1344100,0,shopify,999,deny,manual,76.00,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-cherry-stripe,,,,,,,,Size,US 12,Color,Cherry Stripe,,,150405-1344101,0,shopify,999,deny,manual,76.00,,TRUE,TRUE,,,,
bryanna-long-sleeve-mini-dress-deep-merlot,Bryanna Long Sleeve Mini Dress Deep Merlot,"<p>The Bryanna takes a mini dress and gives it a clean, confident line in deep merlot.</p><p>A flared shape keeps it clean. The fabric has a generous stretch and it&#x27;s left unlined.</p><p><strong>Details</strong></p><ul><li>Mini dress in ribbed fabric with long sleeves</li><li>Crew neckline, flared hem &amp; sleeves</li><li>Good stretch, Unlined</li><li>73% polyester 22% rayon 5% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Dresses, Long Sleeve Dresses, Mini Dresses, New Dresses, Red Dresses",TRUE,Size,US 0,Color,Deep Merlot,,,150775-1346373,0,shopify,999,deny,manual,98.99,,TRUE,TRUE,FALSE,Bryanna Long Sleeve Mini Dress Deep Merlot,Bryanna — Deep merlot mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
